,0,1
10867,startepånyfrisk,begynnepånyfrisk
10868,meistre,beherske
10869,beine,bene
10870,pårekne,påregne
10871,berekne,beregne
10872,veresettsaman,bestå
10873,tyde,bety
10874,be,anmode
10875,bevisstgjere,bevisstgjøre
10876,ble,bla
10877,blade,bla
10878,blidgjere,blidgjøre
10879,brenne¹,brenne
10880,breie,bre
10881,brakelaus,brakeløs
10882,brakelaus,brakeigang
10883,gålauspå,gåløspå
10884,gålauspå,barkeløspå
10885,barkeihop,barkesammen
10886,frakte,bringe
10887,føre,bringe
10888,frakte,bringe
10889,sende,bringe
10890,hente,bringe
10891,få,bringe
10892,gje,bringe
10893,ta,bringe
10894,komme,bringe
10895,formidle,bringe
10896,bringesaman,bringesammen
10897,bringeihop,bringesammen
10898,føremedseg,bringemedseg
10899,kneble,bringetiltaushet
10900,avdekke,bringeforendag
10901,avdekke,bringefordagen
10902,brytelaus,bryteløs
10903,bry,belemre
10904,sjarmere,charmere
10905,dogge,dugge
10906,døy,dø
10907,drenere,drene
10908,drive,bedrive
10909,egge,anspore
10910,egge,oppildne
10911,eige,eie
10912,etterlikne,etterligne
10913,favorisere,begunstige
10914,fengje,fenge
10915,flytte,forflytte
10916,forbrenne¹,forbrenne
10917,fordjupe,fordype
10918,forgjere,forgjøre
10919,forhandlefram,fremforhandle
10920,framforhandle,fremforhandle
10921,forseinke,forsinke
10922,forskanse,befeste
10923,styrke,befeste
10924,forskotere,forskuttere
10925,forskotere,forskottere
10926,forstrekkje,forstrekke
10927,forsverje,forsverge
10928,forsvinne,fordufte
10929,fortenkje,fortenke
10930,forundre,forbause
10931,framelske,fremelske
10932,framheve,fremheve
10933,framkalle,fremkalle
10934,framskrive,fremskrive
10935,framvise,fremvise
10936,fråsse,fråtse
10937,fremmendgjere,fremmendgjøre
10938,forfremje,forfremme
10939,fremje,fremme
10940,frigjere,frigjøre
10941,frigjere,befri
10942,fryse¹,fryse
10943,fungere,funke
10944,følgje,geleide
10945,glede,behage
10946,godgjere,godgjøre
10947,godtgjere,godtgjøre
10948,greie,gre
10949,gyse¹,gyse
10950,hamne,havne
10951,vone,håpe
10952,hauste,høste
10953,hemmelegstemple,hemmeligstemple
10954,hende,inntreffe
10955,herliggjere,herliggjøre
10956,heite,hete
10957,medverke,medvirke
10958,medverke,bistå
10959,assistere,bistå
10960,hjelpe,bistå
10961,hjelpetil,bistå
10962,hjelpe,gåtilhånde
10963,høgakte,høyakte
10964,høgtide,høytide
10965,overhalde,overholde
10966,halde,holde
10967,halde,avholde
10968,hulle,nynne
10969,hole,hulle
10970,hole,hule
10971,holeut,uthule
10972,uthole,uthule
10973,høgje,høye
10974,opphøgje,opphøye
10975,forhøgje,forhøye
10976,hugse,huske
10977,forhyre,hyre
10978,hyre,forhyre
10979,kikke,titte
10980,klandre,bebreide
10981,klårne,klarne
10982,klåre,klarne
10983,klargjere,klargjøre
10984,klargjere,anskueliggjøre
10985,vengeklippe,vingeklippe
10986,klistre,klebe
10987,kløyve,kløve
10988,knyte,knytte
10989,tilkople,tilkoble
10990,kople,koble
10991,krosse,korse
10992,krinse,kretse
10993,kunngjere,kunngjøre
10994,kunngjere,avsi
10995,kunngjere,meddele
10996,kviskre,hviske
10997,kvite,hvite
10998,kvitkalke,hvitkalke
10999,kvitne,hvitne
11000,kvide,kvie
11001,kvi,kvie
11002,leive,levne
11003,lengte,hige
11004,li,lide
11005,ligge,beligge
11006,løne,lønne
11007,lønne,belønne
11008,påskjønne,belønne
11009,ljode,lyde
11010,lyde,adlyde
11011,lyde,etterkomme
11012,lyge,lyve
11013,meine,mene
11014,merke¹,merke
11015,merke,fornemme
11016,milde,mildne
11017,misgjere,misgjøre
11018,mishandle,radbrekke
11019,mistenkeleggjere,mistenkeliggjøre
11020,mistenkjeleggjere,mistenkeliggjøre
11021,mistenkeliggjere,mistenkeliggjøre
11022,mistenkjeliggjere,mistenkeliggjøre
11023,mistenkje,mistenke
11024,mjøle,mele
11025,mjølke,melke
11026,mjølke,melke
11027,få,motta
11028,møre,mudre
11029,neitte,nekte
11030,nyttiggjere,nyttiggjøre
11031,omskulere,omskolere
11032,omskule,omskole
11033,vante,ønske
11034,streveetter,tilstrebe
11035,ønske,tilstrebe
11036,arbeidefor,tilstrebe
11037,jobbefor,tilstrebe
11038,justereopp,oppjustere
11039,oppmode,oppfordre
11040,oppmode,tilskynde
11041,oppmode,henstille
11042,avrette,henrette
11043,øyremerke,øremerke
11044,overhøyre,overhøre
11045,overrekke,overbringe
11046,overtrekkje,overtrekke
11047,overvinne,beseire
11048,påpeike,påpeke
11049,personleggjere,personliggjøre
11050,personliggjere,personliggjøre
11051,pele,plukke
11052,plukke,pille
11053,prise,forherlige
11054,reie,re
11055,reindyrke,rendyrke
11056,reingjere,rengjøre
11057,reingjere,reingjøre
11058,reinskrive,renskrive
11059,reinvaske,renvaske
11060,renne¹,renne
11061,marknadsrette,markedsrette
11062,rettferdiggjere,rettferdiggjøre
11063,rose,berømme
11064,rundspele,rundspille
11065,sakne,savne
11066,samleinn,innsamle
11067,skåre,score
11068,segle,seile
11069,tilseie,tilsi
11070,bety,tilsi
11071,seie,si
11072,seie,utsi
11073,sitje,sitte
11074,skaffe,framskaffe
11075,skaffe,fremskaffe
11076,skake,ryste
11077,gåføreseg,pågå
11078,ståatt,gjenstå
11079,innspele,innspille
11080,vareta,ivareta
11081,tavarepå,ivareta
11082,gleppe,glippe
11083,taoppatt,gjenoppta
11084,innstille,belage
11085,gjenopne,gjenåpne
11086,straffeforfølgje,straffeforfølge
11087,konkurranseutsetje,konkurranseutsette
11088,vente,avvente
11089,ventepå,avvente
11090,sjådetan,avvente
11091,tapå,påta
11092,omgjere,omgjøre
11093,fråfalle,frafalle
11094,fastsetje,beramme
11095,avgje,avgi
11096,gjefråseg,avgi
11097,tenestegjere,tjenestegjøre
11098,oppseie,oppsi
11099,veljeinn,innvelge
11100,vidareselje,videreselge
11101,svikte,utebli
11102,haldesegborte,utebli
11103,storspele,storspille
11104,gjenforeine,gjenforene
11105,framskunde,fremskynde
11106,kommefram,fremgå
11107,kommefram,fremkomme
11108,framkomme,fremkomme
11109,kommefram,framgå
11110,kommefram,framkomme
11111,vidareformidle,videreformidle
11112,vørde,verdige
11113,haldeut,utholde
11114,sveltestreike,sultestreike
11115,vegeopp,oppveie
11116,oppvege,oppveie
11117,vegeoppfor,oppveie
11118,sablened,nedsable
11119,medrekne,medregne
11120,fråtre,fratre
11121,forkole,forkulle
11122,etterspørje,etterspørre
11123,botne,bunne
11124,leggetilsides,stilleibero
11125,utgjere,beløpe
11126,utgjere,beløpesegtil
11127,dra,begiseg
11128,påstå,bedyre
11129,forsikreom,bedyre
11130,avvege,avveie
11131,oppseie,avskjedige
11132,vidareforedle,videreforedle
11133,greieut,utrede
11134,kommefrå,utgå
11135,kommefrå,utgåav
11136,setjesamanav,utgåav
11137,komme,utgå
11138,gåut,utgå
11139,ugyldiggjere,ugyldiggjøre
11140,tvihalde,tviholde
11141,dekketil,tildekke
11142,samanslå,sammenslå
11143,samanfalle,sammenfalle
11144,tennepå,påtenne
11145,prislønne,prisbelønne
11146,omnsbake,ovnsbake
11147,stilleopp,oppstille
11148,fåistand,oppstille
11149,tamed,medbringe
11150,treinn,inntre
11151,ståinne,innestå
11152,høljeregne,høljregne
11153,handlage,håndlage
11154,hemmeleghalde,hemmeligholde
11155,heildekke,heldekke
11156,grase,gresse
11157,attvinne,gjenvinne
11158,byggeoppatt,gjenoppbygge
11159,tasete,gjeninntre
11160,tatilbake,gjenerobre
11161,tafrå,fravriste
11162,fråskrive,fraskrive
11163,framskyte,fremskyte
11164,skånefrå,forskåne
11165,forstyrre,forrykke
11166,dryge,drøye
11167,streve,bestrebe
11168,streveetter,bestrebesegpå
11169,opplyse,bekjentgjøre
11170,skine,skinne
11171,skogre,skoggerle
11172,skulere,skolere
11173,skule,skole
11174,skrelle¹,skrelle
11175,skrelle,smelle
11176,skri,skride
11177,skride,skri
11178,smørje,smøre
11179,snoe,sno
11180,snø,sne
11181,sørgje,sørge
11182,sørgjefor,sørgefor
11183,vakne,våkne
11184,spele,spille
11185,spele,spelle
11186,stemne,stevne
11187,førestille,forestille
11188,strekkje,strekke
11189,streve,strebe
11190,sverje,sverge
11191,talfeste,tallfeste
11192,tenkje,tenke
11193,tingleggjere,tingliggjøre
11194,tingliggjere,tingliggjøre
11195,tjukne,tykne
11196,tjuvslakte,tyvslakte
11197,tjuvstarte,tyvstarte
11198,tjuvtrene,tyvtrene
11199,trasse,trosse
11200,treffe,påtreffe
11201,trengje,trenge
11202,turve,trenge
11203,gjennomtrengje,gjennomtrenge
11204,framtre,fremtre
11205,truge,true
11206,følgjeopp,oppfølge
11207,dåre,bedåre
11208,fortrylle,bedåre
11209,fjetre,bedåre
11210,fly,flyve
11211,tjuvfiske,tyvfiske
11212,ufarleggjere,ufarliggjøre
11213,ufarliggjere,ufarliggjøre
11214,umenneskeleggjere,umenneskeliggjøre
11215,umenneskeliggjere,umenneskeliggjøre
11216,umyndiggjere,umyndiggjøre
11217,uskadeleggjere,uskadeliggjøre
11218,uskadeliggjere,uskadeliggjøre
11219,utdjupe,utdype
11220,utgjere,utgjøre
11221,utlikne,utligne
11222,væpne,bevæpne
11223,kvitvaske,hvitvaske
11224,vassbeise,vannbeise
11225,vasskjemme,vannkjemme
11226,vasslipe,vannslipe
11227,vass-slipe,vann-slipe
11228,vatne,vanne
11229,velle¹,forvelle
11230,velte¹,velte
11231,venje,venne
11232,vente,bero
11233,verdsleggjere,verdsliggjøre
11234,verdsliggjere,verdsliggjøre
11235,vevje,tulle
11236,veifte,vifte
11237,villeie,villede
11238,vill-leie,villede
11239,verke,virke
11240,verke¹,verke
11241,innverke,innvirke
11242,vise,henvise
11243,besøkje,besøke
11244,vitje,besøke
11245,vogge,vugge
11246,valdta,voldta
11247,forlittsidan,forleden
11248,sporlaust,sporløst
11249,sjølvaste,selveste
11250,eistokketestund,enstakketstund
11251,vedrørande,vedrørende
11252,der,hvorpå
11253,der,hvorved
11254,der,hvorunder
11255,der,hvortil
11256,der,derhvor
11257,kormykje,hvormye
11258,utdanningsmessig,utdannelsesmessig
11259,bums,bus
11260,dessa,nå
11261,drivande,drivende
11262,baklenges,baklengs
11263,bortanom,bortenom
11264,annleis,annerledes
11265,nett,nettopp
11266,kvasomhelst,hvasomhelst
11267,kvensomhelst,hvemsomhelst
11268,kvarhelst,hvorsomhelst
11269,kvarsomhelst,hvorsomhelst
11270,kvarhelst,hvorsomhelst
11271,utantil,utad
11272,isamsvarmed,ihenholdtil
11273,likevel,imidlertid
11274,derimot,imidlertid
11275,einaste,eneste
11276,ikkje,ikke
11277,ikkjemindre,intetmindre
11278,ikkjemindreenn,intetmindreenn
11279,heile,intetmindreenn
11280,ein,en
11281,eine,ene
11282,berre,bare
11283,berre,kun
11284,åleine,alene
11285,aleine,alene
11286,åleine,aleine
11287,tileksempel,foreksempel
11288,tildømes,foreksempel
11289,tildømes,foreksempel
11290,tilbeins,tilbens
11291,t.d.,f.eks.
11292,osb.,mv.
11293,td.,f.eks.
11294,ma.,bl.a.
11295,m.a.,bl.a.
11296,m.a,bl.a
11297,m.a.,bla.
11298,elles,ellers
11299,enno,ennå
11300,enno,ennu
11301,framleis,fremdeles
11302,heime,hjemme
11303,korleis,hvordan
11304,korleis,hvorledes
11305,kva,hva
11306,kvar,hvor
11307,kor,hvor
11308,kvifor,hvorfor
11309,korfor,hvorfor
11310,samen,sammen
11311,saman,sammen
11312,sannsynlegvis,sannsynligvis
11313,sidan,siden
11314,akterifrå,akterifra
11315,allereie,allerede
11316,likevel,allikevel
11317,argande,argende
11318,avhendes,avhends
11319,bekande,bekende
11320,bekande,belgende
11321,bommande,bommende
11322,byttevis,bøttevis
11323,ferdig,vedveisende
11324,førstehands,førstehånds
11325,uavhengigavomstenda,underenhveromstendighet
11326,alltvil,enhvertvil
11327,overalltvil,overenhvertvil
11328,utanomsyntilkostnaden,forenhverpris
11329,iallemåtar,ienhverhenseende
11330,iallemåtar,iethverthenseende
11331,nokoforalle,noeforenhversmak
11332,medsterksjølvkjensle,medstorbevissthet
11333,ivissaom,medbevissthetom
11334,ierkjenningaav,ibevissthetom
11335,medstormerksemdpå,medstorbevissthetom
11336,medstormerksemdpå,medstorbevissthetpå
11337,medstormerksemdpå,medstorbevissthetrundt
11338,medtydelegmerksemdpå,medhøybevissthetpå
11339,tilkvartid,tilenhvertid
11340,idetstoreogheile,idetstoreoghele
11341,nettno,iøyeblikket
11342,påsum,påsvøm
11343,uavhengigavomstenda,underenhveromstendighet
11344,såvidtegveit,megbekjent
11345,såvidtegveit,såvidtmegbekjent
11346,omveges,adomveier
11347,einhøggang,enhøygang
11348,isinheilskap,isinhelhet
11349,betydeleg,betydelig
11350,frånoav,franåav
11351,deinærastedagane,denærmestedagene
11352,avforståelegegrunnar,avforståeligegrunner
11353,verdsensende,verdensende
11354,rovforflammane,flammenesrov
11355,flammanesrov,flammenesrov
11356,fordensaksskuld,fordensaksskyld
11357,tilliksmed,ilikhetmed
11358,påvilkår,betinget
11359,straffpåvilkår,betingetstraff
11360,fengselsstraffpåvilkår,betingetfengselsstraff
11361,avhengigavvêret,værmessigbetinget
11362,påavvege,påavveie
11363,tilsides,ibero
11364,mensandrehøyrdepå,iandrespåhør
11365,mensandrehøyrerpå,iandrespåhør
11366,isambandmeddette,idenforbindelse
11367,langtpåveg,langtpåvei
11368,før,ipåventeavat
11369,framtil,ipåventeavat
11370,iventepå,ipåventeav
11371,iforvegen,iforveien
11372,før,iforveien
11373,gongpågong,gangpågang
11374,ivillreie,ivillrede
11375,villreie,villrede
11376,"etterdetsomblirsagt,",ettersigende
11377,etterdetsomblirsagt,ettersigende
11378,stortsett,overveiende
11379,hovudsakleg,overveiende
11380,hovudsakleg,hovedsakelig
11381,pådenandresida,pådenannenside
11382,klårt,klart
11383,mellomanna,blantannet
11384,mellomanna,blantandre
11385,tilstades,tilstede
11386,trassi,tiltrossfor
11387,sjølvom,tiltrossforat
11388,detvilseie,detvilsi
11389,dammande,dammende
11390,etterpå,efterpå
11391,etterpå,herpå
11392,så,derpå
11393,dorgande,dorgende
11394,dyande,dyende
11395,dorg,dørg
11396,dørgande,dørgende
11397,eitrande,eitrende
11398,eldande,eldende
11399,enderogdå,enderogda
11400,enderoggong,enderoggang
11401,femti-femti,fifty-fifty
11402,fifty-fifty,femti-femti
11403,flekkomtil,flekkevis
11404,flunke,flunkende
11405,flunkande,flunkende
11406,forsovidt,forsåvidt
11407,forholdsvis,forholdvis
11408,vonleg,vonlig
11409,vonleg,forhåpentlig
11410,forhåpentleg,forhåpentlig
11411,forhåpentlegvis,forhåpentligvis
11412,formeleg,formelig
11413,forresten,forøvrig
11414,forresten,forøvrig
11415,elles,forøvrig
11416,dessutan,dessuten
11417,framleis,fortsatt
11418,framlengs,fremlengs
11419,framlengs,forlengs
11420,framstupes,fremstups
11421,framstups,fremstups
11422,framstupes,fremstupes
11423,difor,derfor
11424,fylgjeleg,følgelig
11425,følgjeleg,følgelig
11426,fyrst,først
11427,gullande,gullende
11428,gorande,gørrende
11429,gørande,gørrende
11430,gørrande,gørrende
11431,gørrande,gorr
11432,gørrande,gorrende
11433,gørrande,gørr
11434,halvveges,halvveis
11435,halvvegs,halvveis
11436,halvvegs,halvveges
11437,høgleg,høylig
11438,høgst,høyst
11439,forhakkande,forhakkende
11440,frånoav,heretter
11441,frånoav,herefter
11442,himlande,himlende
11443,hoggande,hoggende
11444,hoppande,hoppende
11445,iallefall,ihvertfall
11446,iallefall,hvertfall
11447,iallefall,ihvertfall
11448,ieinfei,ienfei
11449,istaden,isteden
11450,istaden,istedet
11451,istaden,isteden
11452,istaden,isteden
11453,istaden,istedet
11454,ihel,ihjel
11455,ihel,ihjel
11456,eldande,ildende
11457,imedan,imens
11458,innleiingsvis,innledningsvis
11459,iser,især
11460,jamnleg,jevnlig
11461,jamleg,jevnlig
11462,jamleg,jamnlig
11463,jamsides,jevnsides
11464,jamtover,jevntover
11465,kavande,kavende
11466,klinkande,klinkende
11467,klinkande,klink
11468,klokleg,klokelig
11469,klokeleg,klokelig
11470,knakande,knakende
11471,knasande,knasende
11472,knekkjande,knekkende
11473,knekkande,knekkende
11474,knøtrande,knøtrende
11475,knøttande,knøttende
11476,eitkvarterstid,etkvarterstid
11477,liddeleg,liddelig
11478,læssom,liksom
11479,læstsom,liksom
11480,liksom,lissom
11481,likso,likså
11482,litt,noe
11483,livande,livende
11484,lovformeleg,lovformelig
11485,lovleg,lovlig
11486,lusande,lusende
11487,lutande,lutende
11488,lykkelegvis,lykkeligvis
11489,middels,medels
11490,medels,middels
11491,særs,meget
11492,midsommars,midsommers
11493,midsumars,midsommers
11494,midtsommars,midtsommers
11495,midtsumars,midtsommers
11496,misann,minsann
11497,medstraums,medstrøms
11498,motstraums,motstrøms
11499,mukkande,mukkende
11500,mulegvis,muligvis
11501,mogelegvis,muligvis
11502,kanskje,muligens
11503,moglegvis,muligens
11504,kanskje,muligvis
11505,moglegvis,muligvis
11506,murande,murende
11507,musande,musende
11508,månadsvis,månedsvis
11509,naggande,naggende
11510,nattetid,nattestid
11511,naturlegvis,naturligvis
11512,naudande,nauende
11513,særleg,særlig
11514,særleg,navnlig
11515,nemleg,nemlig
11516,nasegrus,nesegrus
11517,nokonstad,noensteds
11518,noenstad,noensteds
11519,noengong,noengang
11520,nokongong,noengang
11521,endå,nok
11522,nordaustover,nordøstover
11523,no,nu
11524,nyleg,nylig
11525,sikkerleg,sikkerlig
11526,tjokkande,tjokkende
11527,nærmare,nærmere
11528,nærare,nærmere
11529,nærare,nærere
11530,nærmast,nærmest
11531,nærast,nærmest
11532,nærast,nærest
11533,naudsynlegvis,nødvendigvis
11534,fortida,fortiden
11535,utantvil,nødvendigvis
11536,ogso,også
11537,au,også
11538,óg,også
11539,òg,også
11540,også,også¹
11541,òg,óg
11542,omatt,omigjen
11543,omatt,omigjen
11544,onnemellom,onnimellom
11545,oppatt,oppigjen
11546,oppover,oppad
11547,oppstraums,oppstrøms
11548,ovan,oven
11549,overalt,allevegne
11550,overeins,overens
11551,idetheiletatt,idetheletatt
11552,idetheileteke,idetheletatt
11553,idetheile,idetheletatt
11554,idetheile,overhodet
11555,overimorgon,overimorgen
11556,overlags,overlag
11557,overmorgon,overmorgen
11558,pakkande,pakkende
11559,pinande,pinende
11560,pinnande,pinnende
11561,pirande,pirende
11562,proppande,proppende
11563,andsølt,rangsøles
11564,andsøles,rangsøles
11565,rasande,rasende
11566,ravande,ravende
11567,reint,rent
11568,rettnok,riktignok
11569,rettnok,riktignok
11570,rimelegvis,rimeligvis
11571,rispande,rispende
11572,ruskande,ruskende
11573,sakteleg,saktelig
11574,samstundes,samtidig
11575,sanneleg,sannelig
11576,sedvanlegvis,sedvanligvis
11577,seinhaustes,senhøstes
11578,seinhaustes,seinhøstes
11579,sideveges,sideveis
11580,sideveges,sidevegs
11581,slutteleg,sluttelig
11582,utelukkande,utelukkende
11583,utanat,utenat
11584,utanboks,utenat
11585,utanåt,utenat
11586,innanat,innenat
11587,innanboks,innenat
11588,innanåt,innenat
11589,årlegårs,årligårs
11590,tilsynelatande,øyensynlig
11591,augesynleg,øyensynlig
11592,seint,silde
11593,seint,sent
11594,beintfram,simpelthen
11595,noesonær,noesånær
11596,nokosonær,noesånær
11597,nokosånær,noesånær
11598,sonær,sånær
11599,sjeldan,sjelden
11600,sjøleies,sjøleis
11601,sjøvegs,sjøverts
11602,skogleies,skauleies
11603,skyllande,skyllende
11604,skåldande,skåldende
11605,slett,aldeles
11606,slett,slettes
11607,smellande,smellende
11608,sneisevis,snesevis
11609,snupt,snuft
11610,snyta,snyte
11611,sommarstid,sommerstid
11612,sumarstid,sommerstid
11613,spikande,spikende
11614,spilder,splitter
11615,spildrande,splitter
11616,spildrande,spildrende
11617,beinveges,sporenstreks
11618,beinveies,benveies
11619,beinvegs,benveies
11620,beinveges,benveies
11621,beinveges,benveges
11622,beinveges,beinvegs
11623,sprutande,sprutende
11624,stappande,stappende
11625,staurande,staurende
11626,steinande,stein
11627,stadig,stetse
11628,stokkande,stokkende
11629,storom,stort
11630,storleg,stort
11631,storleg,storlig
11632,stummande,stummende
11633,stundemellom,stundimellom
11634,stupande,stupende
11635,styggeleg,styggelig
11636,styggande,styggende
11637,støytvis,støtvis
11638,søraustover,sørøstover
11639,synderleg,synderlig
11640,sosnart,såsnart
11641,såleis,sådan
11642,tilmed,sågar
11643,såleis,således
11644,soleis,således
11645,gjert,særdeles
11646,sers,særdeles
11647,særs,særdeles
11648,søkkande,søkkende
11649,temmeleg,temmelig
11650,di,ti
11651,tidlegdags,tidligdags
11652,pålangtnær,tilnærmelsesvis
11653,trillande,trillende
11654,troppevis,troppsvis
11655,titusenvis,titusener
11656,tydelegvis,tydeligvis
11657,tolig,tålig
11658,tolug,tålig
11659,tunnevis,tønnevis
11660,tynnevis,tønnevis
11661,vedvarande,vedvarende
11662,vedvarande,ufravendt
11663,ulykkelegvis,ulykkeligvis
11664,løynleg,underhånden
11665,avogtil,undertiden
11666,påsiside,påsinside
11667,tilvêrs,tilværs
11668,tilåteie,tiltaushet
